  21  13  18  24  17  15   8   5  13  16  18   6  24  11  15  19  24   5   7  11  19  10  23  17  20  24   8  10  18  24   6  15  24  10  16  17  14  21   9  11   9  21  24   5  13  14  16   5  21  11  11  20   6   5  18  18  15  19  17  23  16  12  14  18  15  11  13  17   9   9   6   6  23  23  12  24  18  17   9   5  11   9  18  17  22   5  23  10  15  10  12  15   7   8  11   5  19  21   9  22  21   8   5  22   7  23  11  20  18  13  17  11   6   8  17  15  15  19  15  17   7  23  20   7  22   9  16  20  12   8  21  19  10   5   9  12  21  12  24  22  15  23  12   5  21  11  20   9  16   9  22  13  23  13  11  19  23  10   9   5  24  15   9  12  23   6  18  23  22  10  15  12  13  23  21  15  17   6  22  21  18  15  17  17  16   6  20  20  21  10  10   8  20   6  20   5   7  12  19  12  23   9  20  18  23  11  19   8   6  21  10  13   5  13  22   8  24  19  17  19  20   8  15  12   7   7   6   5  20  11   5   9   9  11  23  20  10  15  23  18  23   7  12  11  13  17  10   5  18  15  16  10  18  21  22  19   9  16  12  17  14  20  17  18  10  23  12   9  10  17   9   8  19  16  15  24  23  11  12   8  23  17   7  24   7   8  18   5  15  17  17  19  10   8  19  18  16  24  19  14   5  17   8  16  16   7  13  16   9  16  13  19  16  12  21  19  16  12  20  12  11  21   7  13   7  14  16  14  12  10  21  24  20  21  11  12  10  24  12  23  14  21  20  10  23   9  21   5   7  23  24  19  12  18   5  14   6  13  15  10  10   7  20  18  17  17  22  11   5   6  19  16   8   7  15  11  23  12   6  14  18  23   7  23  13  12  23  11   7  14  16  17  15   7  11  20   9   9  19  14  18  14  23  15  19  21  13  17   7   6   5   8  13  19   8  10   5  23  18   6  16  23   7  22   5  20  10  16  13  16  16  13  17  12  16  21  18   9  24  23  18   9  22  24  12   5  18  12  17   8  14   8  17   5  23  19  19  12  14   5  22   8  15  15  22  23  15  16   9   6  18  24  11  20  11   6  19  14  14  21   9   5  11  10  12  17   6  15  15  13  15  16  17   7  20  13  20  18  22   9
  10   9  19  17  11  14  10  13  20  22  10   9  18  14  18  10  22  14  22   7   9  10  19  18  14  12  19  19   7  18  21  12  23  17   8   8   5  22  17  24   8  22  10  21   7   9  18  15  15   8  15  20  16  18  11  11  11  15   5  14  22   7  19  17  11   8  14  20  12  16  16  19   6  19   7  22  21  20   9   9  14  23  12   8  16  20  14  13  15  11  13  10  14  19  15  22  10  12  18   9   9  15  16  21  15  13   6  19  19  16  24   6  20  20  21   5  13   9  14  15  19   7  11  15  12  10  24  17  20  15  15  17  14  15  17  19   9  11  18  23  13  10  15  16   7   7  17  13  16  23  18  17  20  13  15   7  20   6  16   9  20  12  18   9  12  22  24   6  16   7  16  13  15   6  21   8  15   6   7  23  15  23   7  12  11   5  15  11  10  17  23   6  11  22  21  19  14  12   9  11  19  14  17  10  12  17   6  11  22  10  18   7  18  17  19  20   9  16  20   7  10  11  23  14  22   6  13  23  21  12  12  14  19   7  17  21   5  19  21  22  10  10  10  15   7  15  14  21  22  11  16  18  14  22  23  22  11   7  18   5  16   6  11   6   8  19   8  10  13  23  11   7  11  24  11  19  17   6   7  23  24  10  21  22  13  24   5  14  12  22  20   6  17  11  24  12  11  16  17  24   5  20   6  24   7   9  17  23  16  18  24  16   6  21  10  17  10  13  22  17  23  24  17   8   8  15  24   9  20  19   9  14   6  17   7  13   8  22   5   6  23   6  16  10  10  24  10  15  19  17   6  17  21  19   6   5  10   6  15  18  19   7  23  24   5   5  17  15  12  13  12  22  20  13  19  10  19  20   9  11   6   9  18  18   5  10   5  12  13   8  21  19  24  21  13   6  23  21   9  10  23  11  10  16   9  15  16  16  18  18  22  20   9   7  17  18  14  22   9   6  21  11  23  19  15   9   8  14  13  15  16  24   6  12   9  11  24  22   8  18  10  15  17   7   6  12  11  15  10   8  23  22  13  18   5  20   8  18   6  19  15  20  16  12  10  11  13  18   5  12   9  22  19  15  17  22  14  11  23  14   8   6  22  23  16   8   9  18  12   5  14  10  12  13  12   5   6  10   5  23
  17   5  11   5  13   7  11  20  15  12  20  17  20  15  21  24  10  22  17  10  23  21  23  21  17  13  11  21  23  18  11   8  14  11  23  18  11  20  13   5  17  13  22  14  15   9  14  13  24  20   6   6   7  10   7  18  22  23   5  15  16  20  23  20  12  12  17  12  19  23  22  11  11  16  11  11  19  16  10   6  13   8  11   8   9   9  14  10  22  20  10  11  22   9   9  17   5  17  10   9  11  15   9   8  17  24   8  18  23  12  22  22  22  11  24  23   6  21  19  24  12  23  24  24  20   8  14  11  19  24   6  14   5   7   5  17  17  18   8   7  11  22   7  22   7  13   6  21  21   5  16  16  24  23   7  13   6  12  17  21  21  22  20  10  10  13  23  21  11  21  24   9  20  22  13  24  12  10   9  15   7  13  18   8   5  23   5  11  23  11  23   6  18  14  16  21  22  19  14  19  24  13   7  14   9  23   8  16  21   5  12  23  24   5  12  23  20   8   7  17  18  20   6  23  19  20  12  19  17  20  21  18  10   8  12  15  12  21  19  11   9   7   9  13  12   7  22   5  17  22  15  17  17  23  19  10  15   8   6  20  12  17  19  24  19  15  22  21   7  16  15  17  18  18  13   8  13  10  21  23  11   5  11   5  18  21  12  22  23   9   9  11  16  15  13  19   7  15   5   8   8   9  12   9  13   8  18  22  11  15  23  14  15  10  22   8   6  15  22  14   6  13  18  19   7  13   7   7  16  18   6  20   8  18  23  22  20   7  19  16  12   8   9  16  19   5  23  16  19   9  15  16  21  22  14  23   8  16  23  24  12  17  15  23  20  17  21  14   5  12  24  18  23  23  17  15  17  12   7  24   7  23  10  17  13  13  13   6  11  14  22   6  24  16  14   8   6  22  18   7  15   6  19  23  24  16  15  24   7   9   5  15   8  23  17   7  18  10  13  15   9  19  11  14   5  19   9  17  10  24  16  24   8  21  23  14  18  24  15   9   5  17  16  15   8  18  20   9  10   6   8  12  24  15   6  16   5  17  18  22  24  16  11   8  15  24  17  21   5   5  22   6  18   9   8  16  23  11   7   6  23  14  21  11   6  15  17  23  10  12  21   7   5  15  22  14   8  16  24   5
  20  16   9  19  17  17  23  22  15  11   7   7  22   8  10  19   9   6   5  18  12  21   5  18   5  22  13  17  10  23  16  23   9   8  15   8  12  15  18   9  20  13  24  11  14  10   5  15  12  19   5  20  12   5  18  13  20  20   7  23   9   5  12  18  10  14  20  12   9  11  23   9  24  10  14   8  24  23  14  20  14  17  10  13  16  19  16  21  13  11  13   8  17  21  11   7   5  13  17  14  18  23  13  11  15  18  22  18  19  13  10   7  19  19  13   9   8   7  13  24  23  19   5  16  13  13  21  16  14  11  15  17  18  22   9  22  10  18  19  23  14   9  17  22  17  11   9  20   8  23   9  11  12   8  15  14  13   7  14  15  23   7   6  24  17  10  23   6  20   8  22   8   6   8  18  18  19  16  23  19   5  14  12   7  12  17  12  21   5  15  22  24   5  12   8  18  17  23  18   8   7  22  15  10  14  23   5  13   9  16  12  16  19  11   7   7   7  17  13  20  18   9  13  19  18  23   9  15   9   9   5  22  22  17   7  24  12  18  12   5  23  12  17  16   9  16  10  20  14  24  20  19  12  16  23  13  14  19   7  20  18  22   6  24   9   7  13   7  11   5  11  22  19  23  12  23  15   7   7  12   5  11  15   5  19  13   7  15  22  14   8  20  23  15  14   9  18  14  17  14  21   6   7  14   5   5  15  12  13  14  15  15  15  17  20  19  12  22  24   7  18   5  18   5  16  24  16  14   9  21  23  10  14  20  11   7  18  12  13  21  17  20  10  23  10   9  21  18   6  15  11  15  18  10  19  21  22  18   8   8   7  19   8   6  14  24  23  19   6  16   6  11  10  13  11  12  20  18  19  13  20  16  17   5   5  17  14  20  21  17  10   9  20  10  24  23  14   5  16  14  15   6  23  13  17   9   7  16  23   7  12  21   9   9  10  12   9   8  11  15   7  14  21   5  12  13  14   8   7  21   6   6  14  13   9   5  20  13   5   6   8  22  17  20   6   7  22  13   6  23  17  17  23  13  12   6  22  12  24  23  14  21  15   5   8  16  16   7  22   7  11  24   8  17  23  21   9  12   7   5   6  19   6  19   6  11  18  22   7  16   7  10  13  11  15  22  13  19   6  24
  11  19  18  21  16  18  20  12   7  14  23  24  19   9  19  20   9  14  18  23   8  16  16  20  24   7  17  21  24  20   8  14  19   7   6  19  23   6   8  20   8  22  24  11  23  24  18  10  13   5   9  10  22  17  17   6   6   5   6  10   7   6  18   6   6  21  23   9  15  12  14  18  10   9  14   7   6   8  10  12  10  13   7  16  19  24  11  19  22  23  10   7  19  22  18  15   9  18   9  12  18  13   6  13  12  15  19  16   5  20   9  23  13   9   6   7  24  22   8  18  14  21  16  19   9  24   9  12   7  18  15   6  23  20  22  11  10   6  18   5   8  19  22  12  14  23  18  24  15  11  17  22   7  21   9  22   8  15  14   6  14  24  11  13  16   7   7   6  15  16  14  12  22  18  13  23  10  18  15  11   8  19  17   8  23  18  14  12  16  16   6   6  22  23   8  23  23  18  20  18   7  19  11  13  21  23   8   8  14  13  14  10   8  13   9  24  16   7  14  23  19  17  10   7  14  21  10   7   6  24  19  10  11  24   9  11  18  13  13  15  10  20  12  16   6  17  12  10  14  13   5  12  23  21  22   5   9  23   9  17  11  19   6   5  20   8  17  16  17  11  12  18  20   9  19  14  13  18   6  12   6  22  11  19   5  19  11  14   8   9  13   6   9  16  24  22  15  16   6  21  21   9  20  20  18  10  17  20   6  20   7  18   5  24  19  21   5   6  23   7  19  19  17  12  11  17   5  16  14  19  16  23  18   6   6  19  11   8   8  20  16   6   5  11   9   9   6   6  22  21  22  18  24   9  17   9   9  18  21  15  20  21  24   8   7   7  16  15  14  14   8   9  20  24  16  19  22  23  20  22   9  13  21  21  12   9  24  10  17  24   6  15  24   7  22  16   6   7  23  11  11  12   9  21  10  24  18  15   9  20   8   7   7  22  10  24  19  20  23   5  16  11  14  17  22  15   6  13  22  21  23  22   8  22  16  15  14   6   5  16  24   5   9  19  19  23  22  21  20  18  12  16   9  18  11  13  18  11   8  22  16  14  15  13  19  20  12  18   6  20  14  21   7  16  12  24  11  24  19  10  10  20   6  18  16  22  23   5  12  22   5  20  11   9  21  16  22  15   5  14
   7  24  17  18  12  19  13   8   5  24  12  13   9  19  16   8  15  21  12  19  11   9  20  11  12  21  13  10  10  11  10   6  21  18  13  24  12  12  21  24  19  16  13  11  19  23  11   9   6  15   9  18  24  21   9  12  10  16   8  24  15  17  10   6  13  14  20   8  23  24  10  19  21  23  15  19  16  17  24  24   5  15  16   5  14  16  24  23  23   8  24  15   9   7   5  24  16  23  14  11   7  14  20   6  19  11  15  10  10  22  16   8  24  15  12  18  16  17   5  15  24  23  10  24  21  20  17  13  15  12  11  21  11  21  13  14  10  15  10  18  13   5  12  22  11  18   9  19   7   6  21   6  23   6  12  23   5  17  17  19  16  23  16  15  21  14  17   5   5  16  20  21  16  10   5  24  20  20  22  19  21  14  13   5  19  16   8  19  23   9  18  14  11   7   8  17  19  22   5  23  12  24  16  19  21   7  19  20   7  18  10  15   8  10  16   7   5  18  21  22  18   9  16  21  14   6  11  17  15  23  13  18  20  23  12  24  19  12  17  18   5  17  12  17  11  23   5  17  11   9  16  19  24  18  24  16  22   5  22   7  22  11  21  11  11   6  23  12  20   8   5  15  12   6  18  10  15  20   9  13  13   8  19  15  20   9   9  19  20  22  19  23   9  13  17  10  14  18   5  14  18  10  10  19  19  13  17   5  17   6  14  15  20  22   5  22  13  14  23  22  24  24   6   9  11   8  13  11  23  13  13  20   7  23   5   7  22  10  22  17  21  16  13  12  18  13   6  11  24   6  19  16  11   7  24   6  24  24  10   8  18  23  16  17  14  23  15   6  17  24  15   9  11  20  14  18   8  18   8  14  20  11  20  19   9  21  17  17   6  19   8  20   5  19  13  15  18  10  22   5  16  10  21  18  20  17   8  13  20  20   6  21   6  20  19  14   6   8  13   6  14  14  14  19   6   7  24  15  17  17   6  17  15  19  22  24   7  22  12  20   5  20  24  11  23  14  13   8  21  15   9  17  19  13  10   8  23  11  21  19  16   5   9   9  24  24  10  10  10  11  14  15  18  17  24  11  20  18  17  22   9  19  15   9   5  22  11   5  22   8  10  14  22  20  15   9  10  11  15   8
   7  19  19  20   8  11  22  14  23  24  23  17  22   7  12  17  15  12  17  20   9  14  16   9   9  10  14  15  22  13   8   6  13   5  21  17  19   9  19  18   9   9  21  18  18   7  14   7   6  13  21  21  12  19  21   5  11  14   5   7  23  17  23  21   9  21   5  19  19  24  18  15  22  21  12  17  18  14  18   8  15  24  15  20  20  11  14  17  21  15  14  10  22  10   6  24   6  22  22  22   5   5  16  10  23  15  14   8   8  20  24  23  22  10  17  14   6  23  17  17  16  20  21  15  17   6  10  18  17  19  11  14  20  15  20  19  11  23  18  22  17  12  13   6  14  10  20  19   6  14   8  19  15  21  15  22   7   9  19  15  16  14  17  14  20   5   5  10  16  11  12   8  11  14   8   9  12  23   6  24  15  24  21  17   9   6  13  24  15  11   9  14  21  21   5  24  23   9  17  16  18  22  22   9  10  16  10  23  16   9   6  14   6  12  11  11  11  21   8  21   7  12  18  22   9  21  13  24  10  17  14   5  12  13  15   9  23  18  12   9   9  12  22   7  16  11  21  15  21  23   9  15   6  22  15  19  18  21  18  10  16  10  14   6  14  10   6   9  16  19  13  16  15  12  10  11   5  13  16  12  24   6  23  16  17  10  19   8  12   5  15  21   8  10  12  18  19  14  11  16  14   5  17  21  24  11  22  13   8   9  21  18  19   7  18   8  21  19  17   8  20  22  11  24  20  16   5  17   5  18  23  12  24  16  16  10  17  17   5  19   8   8  24   7  13   8  24   9  11  20   7   9   6  22  11  13  23  19   8   9  12  11  21  18  20  24  16  14  12  22  23   6  21   7   8  14  16   9  22   8  17  11  21  11  15  13  13  24  19  16   9  24  16  11  21  21  21  18   8  23   8  17  14  18  13  15   7  20  12  24  22  24  13   6   5  11  19  21   6  15   5  10  22  14  23  18  16  19  14  19  23  15   8  23  11   7  18  17  18  19  19  20  17  12  21  14   6  23  16   8  22  24  18   7  15   8   6  24   8  21  11  20  18  15  21   9  20  20  24  11  23   8   6  22  21  16   6   6  19  18  14  19  22  21  18  19   7  13  19  13  21   8   7  19  14  10  11  20  13  12
  12   9  16  23  11  19   8   8  22  10  21   9   9  17   9  20   6   8   5  18  20  16   7   8  14   6   5  17  17  17  16  22  22  18  21  24  17  11  23   8  10   8   7  13  21  16  22   8  24  16  11   6   5  24  22  22   6  18   9  13   8  15   7  24  15  19  12   8  11  11  15  24  10  13  23  11   8  10  11  18  16  10  14  11  10  12   7  17   6   7  22  10  21  15  20  16  12  16  12  21  12   5  20  14  14  11   6  14  24   7  23  15  15   5  12  24  21  22  23  10  23   8  17  14  19   5  14  10   8  17  14  14  24  12  17  22  15  13  23  22  16  18  10  18   6  18  24  17  10   8   5   9  21  10  19  20  14  13   7  16  11   8  19  14  13  21  10   5  16   5  21  24  14   5  18   9  10  17   9  18  21  23  18   9  17   7   6  22  12  11   7  23   9   5  13  14  17   8   7  14   8  12   5  18  18  17  14   6  19  12  24  17  21  10  11  14  20  11   9  16  11  20  18  16  12  14  11  12  17   9   9  16  20  18  22  10  12  14   8  19   9   9  12  13  22  19  18  11  14   8   9  17   8  16  14  24  14  16   5  20   9  11  13   6  22  16   7  19  16  19  16  20  23   5  22  11  21  15  20  14  15  15  23   5  23  15  17  17  24  12  11  19  23  23  11  12   9  12   8  18  18   9  14  21  19  10  22  15   5   6  24  20  14  17   6  15  20   6  15  22   8  20   8  20  23  14   6  19  12  17  16  17  17  11   8  10  17   8  12   8   6   9   7  13  18  23  21   7  21  16  21  12  22  19   7   6  23   7   6  15  24  21  16  15  17  15  22  14   9  18   7   6  14  19  15  21  19  16  24   9  13  19   6  10  16   9  23  14   7  10   7   9   5   9   5  20  24   9  13  11   8  21  21  12   7   9   8  13  17  24  16  17  10   7  11  18  14  13  24  24   8   6   8  22  13  10  13  21  18  10  12   7  15  15   5  24  23  16  23  21  18  17  10   5  19   9   5  18  21  21  15  15  12   5  15  11  17  15  21  23  21   9  15  12  13  12  22  17  15  12  19  23  24   9  16  19  11  12  14   7  18  23  17   5  23  12   6  16  11   9   5  20  14  14  14  24  10  12  14  15
  16  11  13  16  13  23  20   6  21  23  17  18   8  15  14  10  24  17  12  16  21  17   7   7  19  22  19  21   7  18  22   5  23  22  24   9  11  19  18  17  17  20  14  11   8   5   9  12  15  22  16  13  18  10  17   9  21   8  19  22  10   6  17   6  22  14  21  14   6   8   8   7  15   9  12  24  16   5   8  20   5   8  10  19  14   6  15  13  14  11  22  22  14  21  17  15  24   8  16  18  13  24  10  10  17  24  15  20  20  13  11  23  18  21   8  20  18  17  11  20   9  13  23  11  10  23  20  16   7   9  20  14  14  16  17  20  13  13  22   9   6  16  14  13  14  15  19  21  12  12   5  18  11  19   6  16  24  10  20  20  15  23  18  11  12   5  12   7  19  11   9  23  10   5  12   5  20   5  23  18  23  18   8   8  17  22  10   8   6  17  17  11  12  18  11   5  12  15  18  14  11  17  16  11  17  13   5   7   7  15  14  13   5   5  12   5  18  16   9  12  22  12   5   7  17  23   9  13  12  17  13  23  17  12   5  11  19  13  24  13  23  16  10   9  12  12  10   5   9  10  13  14  21   5  18  11  14  22  21  17   9  17  23  19   9   8  20   6  13  17   6  19  14  12  24  16   9   5   5  10  10   8  14  22  12   8  23   6   7   8  11   9   8   5  13  14  19  14   9   5  19  13   6  24   6   6  21  12   5  13  16  22  16  16   5  17   9  17  20  13  21   8  19   5   9  13  23  20  15  14  14   9  11  24  13  17  24  12  22  18   7  17  11   9  14   8  11  10  21  11  10  22   5  21  11  11  20  11   9  17   7  20  22  16   7   7   9  19   9  18  20  11   5  20  15  22  13  22   8   8  22  19  13  20   5   6   6  17  11  24  20  24  18  24  11  17  20  19   8  12  23  13   6  10  23   9  15  18  11   6  22   7  20   9  24   7  23  19  20  10  12   8  14  23  22  21   8  19   5  13   5  21  17  19  10  11  13   6   6   8   6  20  24  21  23   5  12  13  18  13  10  20  11  19  11   8  10  12  24  13  12  16  15   9  24   8  20  24  18   9  12   9  10  12  13   5  24   5  24  20  13   9  14  17  17  23  18  13   7  18  12  13  11  17  18  14  19  21   7  10
   9  19  23   8  23  12  14  15  11  11  14  17  11  17  24  21  14  20   8  15  18   5  19  21  24  20  10  24  19   5   7   9  14  14  10   5  21   6   5   7  16  18  14  24  11  20  19  22   7  16  13  11  14   8   6  15  11  19  16  16   6   6  18  22  24  11  23  10  19  15  17  15  16  14  13  12   8  20  24  11  11  17  22   7   7   7  16   5  20  10  14  16   6  11  11  11  13  13  16   7  10  24   8  10   9   6  20  22  19  17  14  10  23   5  19  21  22   7  22   6  10   9  10  17  13   9  22   9  14   6  11  13  19  15  20  19   9  19   7  23  20  21  12  17  18   6  17  22  24  24  10  18  10  23  24   9  19  10   8   5  15   6   9  17  17  22  22   6  22  12   9  14  19  22  14  14  19  23  11  12  16   7  22  20   7   7  16  11  18  23   7   8  16  12   8   7  22  23  15  19  15   7   5  22  23  22   9   5  11   5   7   8  11  11   9  18  19  11  14  23  17   8  12  17  20  20   6  22  12  17   8  21   5  10  22  23  18  16  17  12  19  20  20  13  10  16  22  21  11  21  23  13  22  23   7   8  17  19  23   8  16   5  23  19  15  20  16  13  13  10  13  10  18  24  13  16   8  21  22  18  21  22   6  17  14   7  13   8   8  11   6  15   9  18  11  22  20  20  14  10  12  11  21  20  24  12  18  16  23   8  20  19  13   8  18  20  10   8  23  22  13   7  14  24  14  12  24   8  20  15  13   7  18  10  16   7  13  14   7   8  22   8   9  11   5  20  20  19  12  22   9   8   5  17  21  16  15  22  11   5  23  14  24  15  12  20  22   8  16  23   5   6   6  23   8  11  17  24  18  17  23  19  18  13   8   6   5  13  15  11  21  13  23  17  19  23   9  15   8  18  19  10  15  13   8  17  20   8  23  10  13  13  15  22  18  18   8  14  21  24  24  21  13  17  23  12  12  20  15  11  10   8  18  22  16  11   8  19  23  24  21   7  17  14   6   7  23  24  12  11  15   6  23  24  21  22   9  11  21  18  10  20  23  11  22  13  15   7  22  20   9   5   7  13   5  18  23  11   9  19  10  15  20  13  23   8  23  10  14  18  22  19  21  12  23  17  18  11  19   8
  22  16   5  17  15  14  17  11  10  17  13   6  21  18  10  22   6  16   9  20  15  14   5  20   9  12  20  13  14  20   8  20  16  23  18  17   9  10  22  24  23  12  21  23   6  21  18  15  22  15   7   6  17   5  13  23  23  23   8  14  14  20  19  15  15  21  14   7  14   5  13  16  19  23   7  13   7  18  15  16  12  13  18  18  20  15  21  10  10   8  18  23  11  19  22  17  20  23   6  11   5  11  15   8  23  13   5   7  14  23  14  19  21   9  22   7  15  19  12  22   5  17  11  10   8  17  22   9   8  21  24  16  24  24   6   9   9  22  17  15  24  11   5   9  18  19  10   6   7  15  22  20  23   5  19  12  12  11  16  17  10   9  11  22   8  18  10   7   9   7  12  20   5  22   5  12  16  12  10  11   9   8  21  13   9  11  21   5  17  15   6   9  21   6  23  14  12  15  23  19  18  17   7  13   5   8   7   9   8  15  12  15  12   8  11  24  13  14  23  12  23  16  23  13  21  10  14  18   5  14  17   6   5  13  21  12  24  11  13  24   7  12   7  14  13  17  17  24  15   9  13   7  18  13  23  16  10  14  17  16  23  12   9  18  20   8  14  15  18   8  22  11   7  22  13  22   6  12  24   6  24   5   7  15  21   5  21   8  10  17   5  22  14  16  24  13  14  22  13  15  24  23   8  13   7  15  11   9  17   8   9  18  11  15   8  24   7   8  20  16  16  21  16   5  12  19  24  19  10   5   8  12   8   7  16   7  10  20  17  15   7  14   6   8  10  15  18   9  16   6  21  11  24  12  24  17  11  19  19   6  23  15  16   6  22   7  11   7  20   9  23   6  14  16  10  10  16   6  13  14   8  20  24  10  10   7  24  11  11  15   6  13  24  23  14  15  20  23  10  21   6  12  24  10  13  23  16  13  24  17   7  11  17   9  18   5  20  21   7   5  21  24  22  13  10  21  13  12   6  12  22  13  23  16  18  21   8  15  13   7  15  23   6  14  11  13  21  16  14  18  16   7   8   9  21  13  11   5  13  10   7  20  21  12  20  20   5  20  13  17  22  17  21   6  21  13   9  15   5  24  22  20  12  14  16   8  20  23  19  10  23   5  18  23   9  12   5  22   5  13
  20  23  20  17  19  14  10  19   5  24  16   7   7  18  17  23   7  20  16  12   7   5  18  13   7  15  13  23  13   9   9  15  11  15  13  11   5   8  22  15  11  14   5  18  19   7  12  12  10  21  17  17  18  11  24   9   7  18  20  20   5  11  13   9  17  16  20  11   9   9  24  19  14  14  19  11  20   6  19  15  11  15  21  10   5  17  16  22  19  18  20   6  19  17   9  19   6  22  11  17  16  23  21   7   9   8  24  17   8  18  13  16   9  20  15   8  11  12  10  14  17  12  13  21  20   7  12  21  10  11  15   5   5  21  17   8  19  19   9  24  11  21  20   9   8  10  19   8  17   8  10  15   9  19  12  16  11   6  10   9  14  24  15  17  11   7  11   9  10  12   9  13   5  10  13   8  13  16  14  16   6   8  18   8  12   5  12   5  19  13   8   6  12  10   8   8   9  16  18  13   9  16   9  14   8  14  13  20  14  22  17   8  18  23  18   9  16  14  12   6  19  13  14  17  21  22  18   9  16  24   8  23   7  11  16  17  14  18  11   5  18  24  12  23  23  10  16   7  10   9   9  11  18  20   5  14  16  14  20  22  11  11  22  20  14   6  13  13  22  16  12   9   9  12   9   5  19  21  11   7  20  17   6  12   8  10  18  19  11   7  10  24   5  15  22  23  10   5  22  23   6  11   6  21  14  23   5  12  15   8  15  18  12   7  19  15  15  19  14  15  18   6   8  10  18  14  16  14   7  15  24   6  13  17  16  13  13  23   9  21   7  21   8  20  20  22  23  24  11  11  22  19  24   8  23  13  14  22  11  24  18  15  20   8  19  18   8  24   6  20  21  23  11   5  21   6   9  16  13  16   7   7   7  16  19  23  10   5  19  18  24  17  13   5   6  17  24  24  13  20   7  16  13  23  18   9  14  17  18  24  16   5  18  17   9  13  23  18   6   9   5  16  20  22  10   9  12  20  19  18  20   9  11  17  23  10  10  23  21  10  20  14   9  20  23  23  16  15  16  17  16  22  22  22  10   6  20  16  23  24  24   8   6  20  13   7  24  20  17  19  17  18  24  21  15  10   6  23  22  23  12  14  17  24  21  13   9  22   7   7  18  22  12   9   6  21   9   6  23  20
  10  21  15   9  11  16  22  13   5  14  19  15  15   6  10  20  22  24  12  21  19  23  24   5  22  12  24   8   7  18  20   5  18   7  19   8  22   7   5   6  15  23   8  20  10  12   8  17  18  15  21  17  23  13   6  13  23  23  14   9  24  14   8  24  16   6  18   8   5  17   5  10  12  19  18  18  18   8   9  12  10  12  15  19  19  19   8  24  21   5  19  15  14  14  20  14  18  20  14  12  16  15  16   5  14  23  19  23  11  14  16  21   5  17  11  24   6  20   7  18  18  13  22  17   7  10   7  17  19  13  13   8  24   6  22   7  17   7  16  17   6   9  19   5  21   8   6  15   8   5  15  23  14  15  13  18  17  17   9  13  13   6  18  20  20  13  21  17  18  12   6  23  14  17  23  21  12  10  20  23  21  11  13  14  18   9   7  15   8   5   7  12   8  10  18  16  18  24  11  19  24  23  10   7  14   7  10  12  17   5   5  15  23  21  11   6  23  11   7  19   6   8   9  24   9  19  21  22   8  17  23   6   8  19  18   8   6  19  22  15   6  20  16  22   8   7  10  14  12  22  16  22   8   5  10  11  14   6  23   8   8  23  10  16  12  22  20  15   5   6   5  18  20  23  24   7  23  22  15  15  10  18  13   7   6  13  17  14  23  22  15   9  19  20  24  11   5  13  14  14  20   9  24  12  16  11   7  24  14  12  21  21  13  24  24   5   8  21  10  19   9  21  13  15  12   9   7  19  23  10  13   8   9  11  10  22   6  24  21  13  14  10  15  16  21  21   9  13  16   7  14  18  17  17   5   7  19   5  16   8   7   5  10   8  13   8  10  22  11   8   9  22  23  13  10  15  23   6  24   9  12  24  11  15  16  24  17  19  13  23  23  21  14  20  19  18   7  14  10  23  13  11  10  19  14  21  14  12   8  21  14   9  18  21  16  15  24  20  23   8  20   7  15   5  16  13  13  18  22  15  14  23  13  22  11  15   7  13   6  13   7  15  12  15   9  20  10   7  17  22  14  20   5   6   6   9  21  20  11   6  16  10  14   5   8  10  20   5  19  16  12   5  23   6  19  24  10  14   9  11   5  11   9  20  13  11  23   5  20   9  21   8  22   8  13   9   6  19   7  11
